date;animal quantity;grass quantity;average animal energy;average animal life span;average children quantity;
6861;21;22;36.38;251.9;2.71;
6862;20;21;38.7;251.59;2.85;
6863;20;22;38.2;251.59;2.85;
6864;20;22;38.2;251.59;2.85;
6865;20;23;37.7;251.59;2.85;
6866;20;24;37.2;251.59;2.85;
6867;18;25;40.89;254.46;2.28;
6868;18;26;40.44;254.46;2.28;
6869;18;27;40.0;254.46;2.28;
6870;18;29;39.0;254.46;2.28;
6871;18;30;38.56;254.46;2.28;
6872;18;30;38.67;254.46;2.28;
6873;18;30;38.78;254.46;2.28;
6874;18;30;38.89;254.46;2.28;
6875;18;31;38.44;254.46;2.28;
6876;18;30;39.11;254.46;2.28;
6877;17;31;41.0;255.94;1.88;
6878;16;30;44.44;255.94;1.88;
6879;16;30;44.69;255.94;1.88;
6880;16;30;44.94;255.94;1.88;
6881;16;29;45.81;255.94;1.88;
6882;16;29;46.06;255.94;1.88;
6883;16;29;46.31;255.94;1.88;
6884;17;30;43.29;255.94;1.88;
6885;17;30;43.47;255.94;1.88;
6886;17;32;42.47;255.94;1.88;
6887;17;33;42.06;255.94;1.88;
6888;17;33;42.24;255.94;1.88;
6889;17;32;43.0;255.94;1.88;
6890;17;33;42.59;255.94;1.88;
6891;17;33;42.76;255.94;1.88;
6892;17;35;41.76;255.94;1.88;
6893;17;32;43.71;255.94;1.88;
6894;17;32;43.88;255.94;1.88;
6895;17;32;44.06;255.94;1.88;
6896;17;32;44.24;255.94;1.88;
6897;17;32;44.41;255.94;1.88;
6898;17;32;44.59;255.94;1.88;
6899;17;34;43.59;255.94;1.88;
6900;17;34;43.76;255.94;1.88;
6901;17;34;43.94;255.94;1.88;
6902;17;33;44.71;255.94;1.88;
6903;17;31;46.06;255.94;1.88;
6904;17;31;46.24;255.94;1.88;
6905;17;30;47.0;255.94;1.88;
6906;17;31;46.59;255.94;1.88;
6907;17;31;46.76;255.94;1.88;
6908;17;32;46.35;255.94;1.88;
6909;17;33;45.94;255.94;1.88;
6910;17;34;45.53;255.94;1.88;
6911;17;34;45.71;255.94;1.88;
6912;17;33;46.47;255.94;1.88;
6913;17;35;45.47;255.94;1.88;
6914;17;35;45.71;255.67;2.0;
6915;17;35;45.88;255.67;2.0;
6916;17;35;46.06;255.67;2.0;
6917;17;36;45.65;255.67;2.0;
6918;17;35;46.41;255.67;2.0;
6919;17;37;45.41;255.67;2.0;
6920;18;36;43.67;255.67;2.0;
6921;17;36;46.41;255.97;1.88;
6922;17;37;46.0;255.97;1.88;
6923;17;37;46.18;255.97;1.88;
6924;17;36;46.94;255.97;1.88;
6925;17;37;46.53;255.97;1.88;
6926;17;37;46.71;255.97;1.88;
6927;17;34;48.65;255.97;1.88;
6928;17;31;50.59;255.97;1.88;
6929;17;30;51.35;255.97;1.88;
6930;18;30;48.67;255.97;1.89;
6931;18;32;47.67;255.97;1.89;
6932;18;34;46.67;255.97;1.89;
6933;18;32;47.89;255.97;1.89;
6934;18;31;48.61;255.78;2.0;
6935;18;30;49.28;255.78;2.0;
6936;18;31;48.83;255.78;2.0;
6937;18;32;48.39;255.78;2.0;
6938;18;31;49.06;255.78;2.0;
6939;18;33;48.06;255.78;2.0;
6940;18;35;47.06;255.78;2.0;
6941;18;36;46.61;255.78;2.0;
6942;18;37;46.17;255.78;2.0;
6943;18;38;45.72;255.78;2.0;
6944;18;38;45.83;255.78;2.0;
6945;18;39;45.39;255.78;2.0;
6946;18;38;46.06;255.78;2.0;
6947;19;34;45.84;255.78;2.0;
6948;20;35;43.1;255.78;2.0;
6949;21;35;41.1;255.78;2.0;
6950;22;35;39.18;255.78;2.0;
6951;22;35;39.09;255.78;2.0;
6952;22;34;39.45;255.78;2.0;
6953;22;32;40.27;255.78;2.0;
6954;22;31;40.64;255.78;2.0;
6955;22;31;40.55;255.78;2.0;
6956;22;29;41.36;255.78;2.0;
6957;22;28;41.73;255.78;2.0;
6958;22;29;41.18;255.78;2.0;
6959;21;28;43.57;256.27;1.9;
6960;21;26;44.48;256.27;1.9;
6961;21;25;44.9;256.27;1.9;
6962;21;25;44.86;256.27;1.9;
6963;21;23;45.76;256.27;1.9;
6964;20;24;47.55;256.09;2.0;
6965;21;25;44.81;256.09;2.0;
6966;21;25;44.76;256.09;2.0;
6967;21;24;45.19;256.09;2.0;
6968;21;25;44.67;256.09;2.0;
6969;23;24;41.26;256.09;2.0;
6970;23;24;41.13;256.09;2.0;
6971;23;24;41.0;256.09;2.0;
6972;23;24;40.87;256.09;2.0;
6973;23;22;41.61;256.09;2.0;
6974;23;22;41.48;256.09;2.0;
6975;23;19;42.65;256.09;2.0;
6976;22;21;43.59;255.88;2.09;
6977;22;22;43.05;255.88;2.09;
6978;22;24;42.05;255.88;2.09;
6979;22;25;41.5;255.88;2.09;
6980;22;25;41.41;255.88;2.09;
6981;22;24;41.77;255.88;2.09;
6982;22;21;43.05;255.88;2.09;
6983;22;23;42.05;255.88;2.09;
6984;22;23;41.95;255.88;2.09;
6985;22;23;41.86;255.88;2.09;
6986;22;24;41.32;255.88;2.09;
6987;22;26;40.32;255.88;2.09;
6988;21;28;41.24;255.72;2.14;
6989;21;27;41.67;255.72;2.14;
6990;22;26;40.18;255.72;2.14;
6991;22;23;41.45;255.72;2.14;
6992;23;23;39.57;255.72;2.13;
6993;23;23;39.43;255.72;2.13;
6994;21;23;43.14;254.98;2.33;
6995;21;19;45.0;254.98;2.33;
6996;21;20;44.48;254.98;2.33;
6997;21;20;44.43;254.98;2.33;
6998;22;19;42.82;254.98;2.32;
6999;22;19;42.73;254.98;2.32;
7000;22;20;42.23;255.01;2.27;
7001;22;21;41.68;255.01;2.27;
7002;22;23;40.68;255.01;2.27;
7003;22;23;40.59;255.01;2.27;
7004;22;22;40.95;255.01;2.27;
7005;22;22;40.86;255.01;2.27;
7006;22;21;41.23;255.01;2.27;
7007;22;22;40.68;255.01;2.27;
7008;22;23;40.14;255.01;2.27;
7009;22;23;40.05;255.01;2.27;
7010;22;23;39.95;255.01;2.27;
7011;22;25;38.95;255.01;2.27;
7012;22;25;38.86;255.01;2.27;
7013;22;25;38.77;255.01;2.27;
7014;22;25;38.68;255.01;2.27;
7015;22;22;39.95;255.01;2.27;
7016;22;20;40.77;255.01;2.27;
7017;22;20;40.68;255.01;2.27;
7018;22;22;39.68;255.01;2.27;
7019;22;24;38.68;255.01;2.27;
7020;22;24;38.59;255.01;2.27;
7021;22;22;39.41;255.01;2.27;
7022;22;23;38.86;255.01;2.27;
7023;22;22;39.23;255.01;2.27;
7024;21;22;41.05;254.92;2.33;
7025;21;23;40.52;254.92;2.33;
7026;21;24;40.0;254.92;2.33;
7027;21;24;39.95;254.92;2.33;
7028;22;23;38.55;254.92;2.32;
7029;22;23;38.45;254.92;2.32;
7030;22;24;37.91;254.92;2.32;
7031;22;24;37.82;254.92;2.32;
7032;22;25;37.27;254.92;2.32;
7033;22;24;37.64;254.92;2.32;
7034;22;25;37.09;254.92;2.32;
7035;22;25;37.0;254.92;2.32;
7036;22;24;37.36;254.92;2.32;
7037;22;23;37.73;254.92;2.32;
7038;22;23;37.64;254.92;2.32;
7039;22;22;38.0;254.92;2.32;
7040;22;22;37.91;254.92;2.32;
7041;22;22;37.82;254.92;2.32;
7042;22;23;37.27;254.92;2.32;
7043;22;24;36.73;254.92;2.32;
7044;22;25;36.18;254.92;2.32;
7045;21;24;38.33;254.63;2.43;
7046;21;25;37.81;254.63;2.43;
7047;21;27;36.81;254.63;2.43;
7048;21;24;38.19;254.63;2.43;
7049;21;24;38.14;254.63;2.43;
7050;21;24;38.1;254.63;2.43;
7051;21;23;38.52;254.63;2.43;
7052;21;21;39.43;254.63;2.43;
7053;20;21;41.4;254.32;2.55;
7054;20;20;41.9;254.32;2.55;
7055;20;20;41.9;254.32;2.55;
7056;20;19;42.4;254.32;2.55;
7057;20;19;42.4;254.32;2.55;
7058;20;21;41.4;254.32;2.55;
7059;21;22;39.0;254.32;2.52;
7060;21;24;38.0;254.32;2.52;
7061;20;24;39.9;254.02;2.65;
7062;20;23;40.4;254.02;2.65;
7063;20;23;40.4;254.02;2.65;
7064;21;24;38.05;254.02;2.62;
7065;21;26;37.05;254.02;2.62;
7066;21;27;36.52;254.02;2.62;
7067;21;28;36.0;254.02;2.62;
7068;21;28;35.95;254.02;2.62;
7069;21;29;35.43;254.02;2.62;
7070;21;27;36.33;254.02;2.62;
7071;21;28;35.81;254.02;2.62;
7072;21;28;35.76;254.02;2.62;
7073;21;28;35.71;254.02;2.62;
7074;21;25;37.1;254.02;2.62;
7075;21;25;37.05;254.02;2.62;
7076;21;25;37.0;254.02;2.62;
7077;22;25;35.32;254.02;2.59;
7078;22;24;35.68;254.02;2.59;
7079;22;25;35.14;254.02;2.59;
7080;22;23;35.95;254.02;2.59;
7081;22;23;35.86;254.02;2.59;
7082;21;24;37.05;253.71;2.71;
7083;21;20;38.9;253.71;2.71;
7084;21;19;39.33;253.71;2.71;
7085;21;19;39.29;253.71;2.71;
7086;21;19;39.24;253.71;2.71;
7087;21;20;38.71;253.71;2.71;
7088;21;21;38.19;253.71;2.71;
7089;21;21;38.14;253.71;2.71;
7090;21;23;37.14;253.71;2.71;
7091;21;24;36.62;253.71;2.71;
7092;21;25;36.1;253.71;2.71;
7093;21;27;35.1;253.71;2.71;
7094;21;26;35.52;253.71;2.71;
7095;21;25;35.95;253.71;2.71;
7096;21;25;35.9;253.71;2.71;
7097;21;27;34.9;253.71;2.71;
7098;22;29;32.41;253.71;2.68;
7099;21;31;32.95;253.48;2.81;
7100;21;33;31.95;253.48;2.81;
7101;21;33;31.9;253.48;2.81;
7102;20;33;33.5;253.1;2.95;
7103;20;29;35.5;253.1;2.95;
7104;20;27;36.5;253.1;2.95;
7105;20;27;36.5;253.1;2.95;
7106;20;26;37.0;253.1;2.95;
7107;20;27;36.5;253.1;2.95;
7108;20;27;36.5;253.1;2.95;
7109;20;28;36.0;253.1;2.95;
7110;20;29;35.5;253.1;2.95;
7111;20;29;35.5;253.1;2.95;
7112;20;28;36.0;253.1;2.95;
7113;19;28;37.95;253.53;2.84;
7114;19;28;38.0;253.53;2.84;
7115;19;27;38.58;253.53;2.84;
7116;20;26;37.2;253.53;2.8;
7117;20;28;36.2;253.53;2.8;
7118;20;27;36.7;253.53;2.8;
7119;20;28;36.2;253.53;2.8;
7120;20;27;36.7;253.53;2.8;
7121;20;25;37.7;253.53;2.8;
7122;20;25;37.7;253.53;2.8;
7123;20;24;38.2;253.53;2.8;
7124;20;21;39.7;253.53;2.8;
7125;20;23;38.7;253.53;2.8;
7126;20;22;39.2;253.53;2.8;
7127;20;23;38.7;253.53;2.8;
7128;20;22;39.2;253.53;2.8;
7129;20;21;39.7;253.53;2.8;
7130;20;22;39.2;253.53;2.8;
7131;20;23;38.7;253.53;2.8;
7132;20;21;39.7;253.53;2.8;
7133;20;22;39.2;253.53;2.8;
7134;20;21;39.7;253.53;2.8;
7135;20;22;39.2;253.53;2.8;
7136;20;24;38.2;253.53;2.8;
7137;20;22;39.2;253.53;2.8;
7138;19;21;41.84;253.34;2.89;
7139;19;22;41.37;253.34;2.89;
7140;19;20;42.47;253.34;2.89;
7141;19;21;42.0;253.34;2.89;
7142;19;19;43.11;253.34;2.89;
7143;19;20;42.63;253.34;2.89;
7144;19;21;42.16;253.34;2.89;
7145;19;23;41.16;253.34;2.89;
7146;19;24;40.68;253.34;2.89;
7147;19;24;40.74;253.34;2.89;
7148;19;23;41.32;253.34;2.89;
7149;19;24;40.84;253.34;2.89;
7150;19;25;40.37;253.34;2.89;
7151;18;26;42.17;253.04;3.06;
7152;18;28;41.17;253.04;3.06;
7153;18;28;41.28;253.04;3.06;
7154;18;27;41.94;253.04;3.06;
7155;18;27;42.06;253.04;3.06;
7156;18;26;42.72;253.04;3.06;
7157;18;26;42.83;253.04;3.06;
7158;18;27;42.39;253.04;3.06;
7159;18;28;41.94;253.04;3.06;
7160;19;28;39.89;253.04;3.0;
7161;19;25;41.53;253.04;3.0;
7162;19;26;41.05;253.04;3.0;
7163;19;27;40.58;253.04;3.0;
7164;20;27;38.6;253.04;2.95;
7165;21;29;35.81;253.04;2.9;
7166;21;31;34.81;253.04;2.9;
7167;21;28;36.19;253.04;2.9;
7168;21;28;36.14;253.04;2.9;
7169;21;28;36.1;253.04;2.9;
7170;21;28;36.05;253.04;2.9;
7171;21;30;35.05;253.04;2.9;
7172;21;30;35.0;253.04;2.9;
7173;21;29;35.43;253.04;2.9;
7174;21;27;36.33;253.04;2.9;
7175;21;24;37.71;253.04;2.9;
7176;21;25;37.19;253.04;2.9;
7177;21;26;36.67;253.04;2.9;
7178;21;25;37.1;253.04;2.9;
7179;21;22;38.48;253.04;2.9;
7180;21;23;37.95;253.04;2.9;
7181;20;24;39.35;253.03;2.95;
7182;20;24;39.35;253.03;2.95;
7183;21;23;38.0;253.03;2.9;
7184;19;23;42.05;252.66;3.21;
7185;19;23;42.11;252.66;3.21;
7186;19;22;42.68;252.66;3.21;
7187;19;23;42.21;252.66;3.21;
7188;18;21;45.78;252.64;3.33;
7189;18;21;45.89;252.64;3.33;
7190;18;23;44.89;252.64;3.33;
7191;19;24;42.11;252.64;3.26;
7192;19;25;41.63;252.64;3.26;
7193;19;25;41.68;252.64;3.26;
7194;19;26;41.21;252.64;3.26;
7195;19;28;40.21;252.64;3.26;
7196;19;27;40.79;252.64;3.26;
7197;19;27;40.84;252.64;3.26;
7198;19;27;40.89;252.64;3.26;
7199;19;27;40.95;252.64;3.26;
7200;19;26;41.53;252.64;3.26;
7201;19;28;40.53;252.64;3.26;
7202;19;29;40.05;252.64;3.26;
7203;19;27;41.16;252.64;3.26;
7204;19;25;42.26;252.64;3.26;
7205;19;27;41.26;252.64;3.26;
7206;19;26;41.84;252.64;3.26;
7207;20;27;39.3;252.64;3.2;
7208;20;26;39.8;252.64;3.2;
7209;20;27;39.3;252.64;3.2;
7210;20;26;39.8;252.64;3.2;
7211;20;27;39.3;252.64;3.2;
7212;21;27;37.48;252.64;3.14;
7213;21;26;37.9;252.64;3.14;
7214;21;25;38.33;252.64;3.14;
7215;21;26;37.81;252.64;3.14;
7216;21;27;37.29;252.64;3.14;
7217;21;27;37.24;252.64;3.14;
7218;20;27;39.1;252.67;3.3;
7219;20;26;39.6;252.67;3.3;
7220;20;26;39.6;252.67;3.3;
7221;20;25;40.1;252.67;3.3;
7222;20;23;41.1;252.67;3.3;
7223;20;25;40.1;252.67;3.3;
7224;20;23;41.1;252.67;3.3;
7225;20;22;41.6;252.67;3.3;
7226;20;23;41.1;252.67;3.3;
7227;20;23;41.1;252.67;3.3;
7228;20;22;41.6;252.67;3.3;
7229;20;22;41.6;252.67;3.3;
7230;21;23;39.14;252.67;3.24;
7231;21;25;38.14;252.67;3.24;
7232;21;25;38.1;252.67;3.24;
7233;21;25;38.05;252.67;3.24;
7234;21;23;38.95;252.67;3.24;
7235;21;23;38.9;252.67;3.24;
7236;21;22;39.33;252.67;3.24;
7237;21;24;38.33;252.67;3.24;
7238;21;25;37.81;252.67;3.24;
7239;21;27;36.81;252.67;3.24;
7240;21;29;35.81;252.67;3.24;
7241;21;30;35.29;252.67;3.24;
7242;21;31;34.76;252.67;3.24;
7243;21;32;34.24;252.67;3.24;
7244;21;31;34.67;252.67;3.24;
7245;21;30;35.1;252.67;3.24;
7246;21;27;36.48;252.67;3.24;
7247;21;27;36.43;252.67;3.24;
7248;21;28;35.9;252.67;3.24;
7249;21;27;36.33;252.67;3.24;
7250;21;28;35.81;252.67;3.24;
7251;21;28;35.76;252.67;3.24;
7252;21;27;36.19;252.67;3.24;
7253;21;26;36.62;252.67;3.24;
7254;20;27;37.95;252.5;3.25;
7255;20;25;38.95;252.5;3.25;
7256;20;26;38.45;252.5;3.25;
7257;20;26;38.45;252.5;3.25;
7258;20;25;38.95;252.5;3.25;
7259;20;25;38.95;252.5;3.25;
7260;20;26;38.45;252.5;3.25;
7261;20;24;39.45;252.5;3.25;
7262;20;23;39.95;252.5;3.25;
7263;20;25;38.95;252.5;3.25;
7264;20;24;39.45;252.5;3.25;
7265;20;23;39.95;252.5;3.25;
7266;20;23;39.95;252.5;3.25;
7267;20;25;38.95;252.5;3.25;
7268;20;25;38.95;252.5;3.25;
7269;20;25;38.95;252.5;3.25;
7270;20;24;39.45;252.5;3.25;
7271;21;22;38.52;252.5;3.19;
7272;21;20;39.43;252.5;3.19;
7273;21;21;38.9;252.5;3.19;
7274;19;21;43.05;252.94;3.0;
7275;19;23;42.05;252.94;3.0;
7276;20;24;39.5;252.94;2.95;
7277;21;25;37.19;252.94;2.9;
7278;21;24;37.62;252.94;2.9;
7279;21;24;37.57;252.94;2.9;
7280;20;22;40.45;253.26;2.7;
7281;20;23;39.95;253.26;2.7;
7282;20;24;39.45;253.26;2.7;
7283;20;25;38.95;253.26;2.7;
7284;19;25;41.05;252.99;2.84;
7285;19;25;41.11;252.99;2.84;
7286;19;25;41.16;252.99;2.84;
7287;18;23;44.67;252.64;3.0;
7288;18;25;43.67;252.64;3.0;
7289;18;24;44.33;252.64;3.0;
7290;18;26;43.33;252.64;3.0;
7291;18;27;42.89;252.64;3.0;
7292;18;27;43.0;252.64;3.0;
7293;18;28;42.56;252.64;3.0;
7294;18;28;42.67;252.64;3.0;
7295;18;29;42.22;252.64;3.0;
7296;19;30;39.58;252.64;2.95;
7297;19;29;40.16;252.64;2.95;
7298;19;31;39.16;252.64;2.95;
7299;19;30;39.74;252.64;2.95;
7300;19;30;39.79;252.64;2.95;
7301;19;32;38.79;252.64;2.95;
7302;19;34;37.79;252.64;2.95;
7303;19;33;38.37;252.64;2.95;
7304;19;32;38.95;252.64;2.95;
7305;19;33;38.47;252.64;2.95;
7306;19;32;39.05;252.64;2.95;
7307;19;32;39.11;252.64;2.95;
7308;19;31;39.68;252.64;2.95;
7309;19;32;39.21;252.64;2.95;
7310;19;32;39.26;252.64;2.95;
7311;19;32;39.32;252.64;2.95;
7312;19;30;40.42;252.64;2.95;
7313;18;29;43.33;252.37;3.11;
7314;18;31;42.33;252.37;3.11;
7315;18;31;42.44;252.37;3.11;
7316;18;31;42.56;252.37;3.11;
7317;18;33;41.56;252.37;3.11;
7318;18;34;41.11;252.37;3.11;
7319;18;34;41.22;252.37;3.11;
7320;18;32;42.44;252.37;3.11;
7321;18;32;42.56;252.37;3.11;
7322;18;28;44.89;252.37;3.11;
7323;18;27;45.56;252.37;3.11;
7324;17;24;50.18;253.27;2.65;
7325;17;25;49.76;253.27;2.65;
7326;17;27;48.76;253.27;2.65;
7327;17;27;48.94;253.27;2.65;
7328;17;28;48.53;253.27;2.65;
7329;18;29;45.44;253.27;2.61;
7330;18;28;46.11;253.27;2.61;
7331;18;29;45.67;253.27;2.61;
7332;18;28;46.33;253.27;2.61;
7333;18;29;45.89;253.27;2.61;
7334;17;29;48.76;253.21;2.71;
7335;17;27;50.12;253.21;2.71;
7336;17;27;50.29;253.21;2.71;
7337;17;27;50.47;253.21;2.71;
7338;17;28;50.06;253.21;2.71;
7339;17;27;50.82;253.21;2.71;
7340;17;25;52.18;253.21;2.71;
7341;17;26;51.76;253.21;2.71;
7342;17;27;51.35;253.21;2.71;
7343;17;26;52.12;253.21;2.71;
7344;17;26;52.29;253.21;2.71;
7345;17;24;53.65;253.21;2.71;
7346;17;26;52.65;253.21;2.71;
7347;17;24;54.0;253.21;2.71;
7348;18;26;50.11;253.21;2.67;
7349;18;27;49.67;253.21;2.67;
7350;18;27;49.78;253.21;2.67;
7351;18;26;50.44;253.21;2.67;
7352;18;27;50.0;253.21;2.67;
7353;19;28;46.95;253.21;2.63;
7354;19;26;48.05;253.21;2.63;
7355;18;25;51.39;253.74;2.5;
7356;18;22;53.17;253.74;2.5;
7357;18;22;53.28;253.74;2.5;
7358;17;22;56.59;253.4;2.65;
7359;17;23;56.18;253.4;2.65;
7360;17;24;55.76;253.4;2.65;
7361;18;26;51.72;253.4;2.61;
7362;18;26;51.83;253.4;2.61;
7363;18;26;51.94;253.4;2.61;
7364;18;25;52.61;253.4;2.61;
7365;20;26;47.0;253.4;2.55;
7366;20;26;47.0;253.4;2.55;
7367;20;26;47.0;253.4;2.55;
7368;21;28;43.86;253.4;2.52;
7369;23;30;39.22;253.4;2.48;
7370;23;30;39.09;253.4;2.48;
7371;23;29;39.39;253.4;2.48;
7372;23;29;39.26;253.4;2.48;
7373;23;26;40.43;253.4;2.48;
7374;23;26;40.3;253.4;2.48;
7375;23;24;41.04;253.4;2.48;
7376;23;24;40.91;253.4;2.48;
7377;23;25;40.35;253.4;2.48;
7378;23;24;40.65;253.4;2.48;
7379;23;26;39.65;253.4;2.48;
7380;23;26;39.52;253.4;2.48;
7381;23;27;38.96;253.4;2.48;
7382;23;26;39.26;253.4;2.48;
7383;23;26;39.13;253.4;2.48;
7384;23;27;38.57;253.4;2.48;
7385;23;26;38.87;253.4;2.48;
7386;23;26;38.74;253.4;2.48;
7387;23;25;39.04;253.4;2.48;
7388;24;25;37.29;253.4;2.46;
7389;24;27;36.29;253.4;2.46;
7390;24;24;37.38;253.4;2.46;
7391;24;23;37.63;253.4;2.46;
7392;24;23;37.46;253.4;2.46;
7393;23;24;38.52;253.0;2.57;
7394;24;25;36.38;253.0;2.54;
7395;24;23;37.04;253.0;2.54;
7396;24;23;36.88;253.0;2.54;
7397;24;24;36.29;253.0;2.54;
7398;25;24;34.68;253.0;2.52;
7399;24;24;35.96;252.68;2.63;
7400;24;25;35.38;252.68;2.63;
7401;24;24;35.63;252.68;2.63;
7402;24;22;36.29;252.68;2.63;
7403;24;21;36.54;252.68;2.63;
7404;24;22;35.96;252.68;2.63;
7405;24;21;36.21;252.68;2.63;
7406;24;21;36.04;252.68;2.63;
7407;24;22;35.46;252.68;2.63;
7408;24;22;35.29;252.68;2.63;
7409;25;21;34.16;252.68;2.6;
7410;25;23;33.16;252.68;2.6;
7411;25;23;32.96;252.68;2.6;
7412;25;19;34.36;252.68;2.6;
7413;25;19;34.16;252.68;2.6;
7414;25;17;34.76;252.68;2.6;
7415;24;18;35.63;252.33;2.71;
7416;24;19;35.04;252.33;2.71;
7417;24;19;34.88;252.33;2.71;
7418;24;19;34.71;252.33;2.71;
7419;24;20;34.13;252.33;2.71;
7420;24;20;33.96;252.33;2.71;
7421;24;21;33.38;252.33;2.71;
7422;24;21;33.21;252.33;2.71;
7423;24;23;32.21;252.33;2.71;
7424;24;23;32.04;252.33;2.71;
7425;24;24;31.46;252.33;2.71;
7426;23;23;33.13;251.95;2.83;
7427;23;23;33.0;251.95;2.83;
7428;23;20;34.17;251.95;2.83;
7429;23;19;34.48;251.95;2.83;
7430;22;20;35.5;251.9;2.86;
7431;22;20;35.41;251.9;2.86;
7432;22;21;34.86;251.9;2.86;
7433;22;22;34.32;251.9;2.86;
7434;22;23;33.77;251.9;2.86;
7435;22;22;34.14;251.9;2.86;
7436;22;23;33.59;251.9;2.86;
7437;22;22;33.95;251.9;2.86;
7438;20;21;37.85;251.37;3.05;
7439;20;22;37.35;251.37;3.05;
7440;20;23;36.85;251.37;3.05;
7441;20;22;37.35;251.37;3.05;
7442;20;22;37.35;251.37;3.05;
7443;20;20;38.35;251.37;3.05;
7444;19;21;39.89;251.06;3.21;
7445;19;20;40.47;251.06;3.21;
7446;19;22;39.47;251.06;3.21;
7447;19;22;39.53;251.06;3.21;
7448;19;23;39.05;251.06;3.21;
7449;19;23;39.11;251.06;3.21;
7450;19;21;40.21;251.06;3.21;
7451;20;21;38.3;251.06;3.15;
7452;20;18;39.8;251.06;3.15;
7453;20;19;39.3;251.06;3.15;
7454;20;21;38.3;251.06;3.15;
7455;20;22;37.8;251.06;3.15;
7456;20;23;37.3;251.06;3.15;
7457;20;23;37.3;251.06;3.15;
7458;20;22;37.8;251.06;3.15;
7459;19;23;39.32;251.37;3.0;
7460;19;24;38.84;251.37;3.0;
7461;19;24;38.89;251.37;3.0;
7462;19;25;38.42;251.37;3.0;
7463;19;24;39.0;251.37;3.0;
7464;19;24;39.05;251.37;3.0;
7465;19;25;38.58;251.37;3.0;
7466;19;27;37.58;251.37;3.0;
7467;19;27;37.63;251.37;3.0;
7468;19;27;37.68;251.37;3.0;
7469;19;26;38.26;251.37;3.0;
7470;19;25;38.84;251.37;3.0;
7471;19;25;38.89;251.37;3.0;
7472;19;25;38.95;251.37;3.0;
7473;19;26;38.47;251.37;3.0;
7474;19;25;39.05;251.37;3.0;
7475;19;26;38.58;251.37;3.0;
7476;19;26;38.63;251.37;3.0;
7477;19;24;39.74;251.37;3.0;
7478;20;22;38.85;251.37;2.95;
7479;20;23;38.35;251.37;2.95;
7480;20;23;38.35;251.37;2.95;
7481;20;25;37.35;251.37;2.95;
7482;20;26;36.85;251.37;2.95;
7483;20;26;36.85;251.37;2.95;
7484;20;27;36.35;251.37;2.95;
7485;19;29;37.26;251.3;3.05;
7486;19;26;38.89;251.3;3.05;
7487;19;27;38.42;251.3;3.05;
7488;19;26;39.0;251.3;3.05;
7489;19;25;39.58;251.3;3.05;
7490;19;25;39.63;251.3;3.05;
7491;19;25;39.68;251.3;3.05;
7492;19;24;40.26;251.3;3.05;
7493;18;24;42.61;252.03;2.83;
7494;18;23;43.28;252.03;2.83;
7495;18;22;43.94;252.03;2.83;
7496;19;23;41.26;252.03;2.79;
7497;19;24;40.79;252.03;2.79;
7498;18;26;42.06;251.85;2.89;
7499;18;27;41.61;251.85;2.89;
7500;18;28;41.17;251.85;2.89;
7501;18;29;40.72;251.85;2.89;
7502;18;28;41.39;251.85;2.89;
7503;18;28;41.5;251.85;2.89;
7504;18;29;41.06;251.85;2.89;
7505;18;27;42.28;251.85;2.89;
7506;18;26;42.94;251.85;2.89;
7507;18;26;43.06;251.85;2.89;
7508;18;26;43.17;251.85;2.89;
7509;18;25;43.83;251.85;2.89;
7510;18;24;44.5;251.85;2.89;
7511;18;25;44.06;251.85;2.89;
7512;18;23;45.28;251.85;2.89;
7513;17;25;46.94;251.7;3.06;
7514;17;24;47.71;251.7;3.06;
7515;17;26;46.71;251.7;3.06;
7516;17;25;47.47;251.7;3.06;
7517;17;26;47.06;251.7;3.06;
7518;17;26;47.24;251.7;3.06;
7519;17;25;48.0;251.7;3.06;
7520;16;26;50.63;251.7;3.25;
7521;16;25;51.5;251.7;3.25;
7522;16;26;51.13;251.7;3.25;
7523;16;25;52.0;251.7;3.25;
7524;16;27;51.0;251.7;3.25;
7525;16;28;50.63;251.7;3.25;
7526;16;29;50.25;251.7;3.25;
7527;15;30;53.27;251.89;3.2;
7528;15;30;53.6;251.89;3.2;
7529;15;29;54.6;251.89;3.2;
7530;15;28;55.6;251.89;3.2;
7531;15;28;55.93;251.89;3.2;
7532;15;29;55.6;251.89;3.2;
7533;15;29;55.93;251.89;3.2;
7534;15;30;55.6;251.89;3.2;
7535;15;29;56.6;251.89;3.2;
7536;15;29;56.93;251.89;3.2;
7537;15;31;55.93;251.89;3.2;
7538;15;31;56.27;251.89;3.2;
7539;15;30;57.27;251.89;3.2;
7540;15;32;56.27;251.89;3.2;
7541;15;33;55.93;251.89;3.2;
7542;15;32;56.93;251.89;3.2;
7543;15;32;57.27;251.89;3.2;
7544;16;34;52.81;251.89;3.13;
7545;17;34;49.94;251.89;3.06;
7546;17;34;50.12;251.89;3.06;
7547;17;33;50.88;251.89;3.06;
7548;17;33;51.06;251.89;3.06;
7549;16;34;53.88;252.4;2.81;
7550;16;34;54.13;252.4;2.81;
7551;16;33;55.0;252.4;2.81;
7552;17;33;52.0;252.4;2.76;
7553;18;35;48.17;252.4;2.72;
7554;18;36;47.72;252.4;2.72;
7555;18;35;48.39;252.4;2.72;
7556;18;35;48.5;252.4;2.72;
7557;18;33;49.72;252.4;2.72;
7558;18;31;50.94;252.4;2.72;
